year,state,homelessness,number,region,state_new
2007,NE,Sheltered Total Homeless Family Households,491.0,midwest,State
2007,NH,Sheltered Total Homeless Family Households,236.0,northeast,State
2007,NJ,Sheltered Total Homeless Family Households,3023.0,northeast,State
2007,NM,Sheltered Total Homeless Family Households,226.0,southwest,State
2007,NV,Sheltered Total Homeless Family Households,373.0,west,State
2007,NY,Sheltered Total Homeless Family Households,11192.0,northeast,State
2007,OH,Sheltered Total Homeless Family Households,1392.0,midwest,State
2007,OK,Sheltered Total Homeless Family Households,310.0,southwest,State
2007,OR,Sheltered Total Homeless Family Households,1406.0,west,State
2007,PA,Sheltered Total Homeless Family Households,2597.0,northeast,State
2007,PR,Sheltered Total Homeless Family Households,80.0,northeast,Territory
2007,RI,Sheltered Total Homeless Family Households,212.0,northeast,State
2007,SC,Sheltered Total Homeless Family Households,326.0,southeast,State
2007,SD,Sheltered Total Homeless Family Households,104.0,midwest,State
2007,TN,Sheltered Total Homeless Family Households,560.0,southeast,State
2007,TX,Sheltered Total Homeless Family Households,2801.0,southwest,State
2007,UT,Sheltered Total Homeless Family Households,395.0,west,State
2007,VA,Sheltered Total Homeless Family Households,1255.0,southeast,State
2007,VI,Sheltered Total Homeless Family Households,10.0,northeast,Territory
2007,VT,Sheltered Total Homeless Family Households,121.0,northeast,State
2007,WA,Sheltered Total Homeless Family Households,3238.0,west,State
2007,WI,Sheltered Total Homeless Family Households,1033.0,midwest,State
2007,WV,Sheltered Total Homeless Family Households,170.0,southeast,State
2007,WY,Sheltered Total Homeless Family Households,51.0,west,State
2007,Total,Sheltered Total Homeless Family Households,60814.0,Total,
2007,AK,Unsheltered Homeless Family Households,25.0,west,State
2007,AL,Unsheltered Homeless Family Households,119.0,southeast,State
2007,AR,Unsheltered Homeless Family Households,140.0,southeast,State
2007,AZ,Unsheltered Homeless Family Households,168.0,southwest,State
2007,CA,Unsheltered Homeless Family Households,2938.0,west,State
2007,CO,Unsheltered Homeless Family Households,1272.0,west,State
2007,CT,Unsheltered Homeless Family Households,38.0,northeast,State
2007,DC,Unsheltered Homeless Family Households,0.0,southeast,State
2007,DE,Unsheltered Homeless Family Households,8.0,southeast,State
2007,FL,Unsheltered Homeless Family Households,2835.0,southeast,State
2007,GA,Unsheltered Homeless Family Households,1312.0,southeast,State
2007,GU,Unsheltered Homeless Family Households,106.0,west,Territory
2007,HI,Unsheltered Homeless Family Households,290.0,west,State
2007,IA,Unsheltered Homeless Family Households,19.0,midwest,State
2007,ID,Unsheltered Homeless Family Households,35.0,west,State
2007,IL,Unsheltered Homeless Family Households,227.0,midwest,State
2007,IN,Unsheltered Homeless Family Households,41.0,midwest,State
2007,KS,Unsheltered Homeless Family Households,22.0,midwest,State
2007,KY,Unsheltered Homeless Family Households,341.0,southeast,State
2007,LA,Unsheltered Homeless Family Households,232.0,southeast,State
2007,MA,Unsheltered Homeless Family Households,117.0,northeast,State
2007,MD,Unsheltered Homeless Family Households,501.0,southeast,State
2007,ME,Unsheltered Homeless Family Households,5.0,northeast,State
2007,MI,Unsheltered Homeless Family Households,1526.0,midwest,State
2007,MN,Unsheltered Homeless Family Households,110.0,midwest,State
2007,MO,Unsheltered Homeless Family Households,138.0,midwest,State
2007,MS,Unsheltered Homeless Family Households,2.0,southeast,State
2007,MT,Unsheltered Homeless Family Households,16.0,west,State
2007,NC,Unsheltered Homeless Family Households,377.0,southeast,State
2007,ND,Unsheltered Homeless Family Households,9.0,midwest,State
2007,NE,Unsheltered Homeless Family Households,24.0,midwest,State
2007,NH,Unsheltered Homeless Family Households,144.0,northeast,State
2007,NJ,Unsheltered Homeless Family Households,178.0,northeast,State
2007,NM,Unsheltered Homeless Family Households,141.0,southwest,State
2007,NV,Unsheltered Homeless Family Households,327.0,west,State
2007,NY,Unsheltered Homeless Family Households,53.0,northeast,State
2007,OH,Unsheltered Homeless Family Households,230.0,midwest,State
2007,OK,Unsheltered Homeless Family Households,123.0,southwest,State
2007,OR,Unsheltered Homeless Family Households,1057.0,west,State
2007,PA,Unsheltered Homeless Family Households,54.0,northeast,State
2007,PR,Unsheltered Homeless Family Households,36.0,northeast,Territory
2007,RI,Unsheltered Homeless Family Households,2.0,northeast,State
2007,SC,Unsheltered Homeless Family Households,132.0,southeast,State
2007,SD,Unsheltered Homeless Family Households,4.0,midwest,State
2007,TN,Unsheltered Homeless Family Households,395.0,southeast,State
2007,TX,Unsheltered Homeless Family Households,1038.0,southwest,State
2007,UT,Unsheltered Homeless Family Households,0.0,west,State
2007,VA,Unsheltered Homeless Family Households,155.0,southeast,State
2007,VI,Unsheltered Homeless Family Households,0.0,northeast,Territory
2007,VT,Unsheltered Homeless Family Households,33.0,northeast,State
2007,WA,Unsheltered Homeless Family Households,484.0,west,State
2007,WI,Unsheltered Homeless Family Households,75.0,midwest,State
2007,WV,Unsheltered Homeless Family Households,27.0,southeast,State
2007,WY,Unsheltered Homeless Family Households,40.0,west,State
2007,Total,Unsheltered Homeless Family Households,17721.0,Total,
2007,AK,Chronically Homeless Individuals,278.0,west,State
2007,AL,Chronically Homeless Individuals,993.0,southeast,State
2007,AR,Chronically Homeless Individuals,852.0,southeast,State
2007,AZ,Chronically Homeless Individuals,2804.0,southwest,State
2007,CA,Chronically Homeless Individuals,40341.0,west,State
2007,CO,Chronically Homeless Individuals,2050.0,west,State
2007,CT,Chronically Homeless Individuals,1023.0,northeast,State
2007,DC,Chronically Homeless Individuals,1760.0,southeast,State
2007,DE,Chronically Homeless Individuals,150.0,southeast,State
2007,FL,Chronically Homeless Individuals,7463.0,southeast,State
2007,GA,Chronically Homeless Individuals,2484.0,southeast,State
2007,GU,Chronically Homeless Individuals,0.0,west,Territory
2007,HI,Chronically Homeless Individuals,778.0,west,State
2007,IA,Chronically Homeless Individuals,307.0,midwest,State
2007,ID,Chronically Homeless Individuals,95.0,west,State
2007,IL,Chronically Homeless Individuals,2681.0,midwest,State
2007,IN,Chronically Homeless Individuals,694.0,midwest,State
2007,KS,Chronically Homeless Individuals,159.0,midwest,State
2007,KY,Chronically Homeless Individuals,574.0,southeast,State
2007,LA,Chronically Homeless Individuals,562.0,southeast,State
2007,MA,Chronically Homeless Individuals,2790.0,northeast,State
2007,MD,Chronically Homeless Individuals,1550.0,southeast,State
2007,ME,Chronically Homeless Individuals,97.0,northeast,State
2007,MI,Chronically Homeless Individuals,2716.0,midwest,State
2007,MN,Chronically Homeless Individuals,1414.0,midwest,State
2007,MO,Chronically Homeless Individuals,1221.0,midwest,State
2007,MS,Chronically Homeless Individuals,593.0,southeast,State
2007,MT,Chronically Homeless Individuals,83.0,west,State
2007,NC,Chronically Homeless Individuals,1645.0,southeast,State
2007,ND,Chronically Homeless Individuals,80.0,midwest,State
2007,NE,Chronically Homeless Individuals,785.0,midwest,State
2007,NH,Chronically Homeless Individuals,367.0,northeast,State
2007,NJ,Chronically Homeless Individuals,2525.0,northeast,State
2007,NM,Chronically Homeless Individuals,711.0,southwest,State
2007,NV,Chronically Homeless Individuals,871.0,west,State
2007,NY,Chronically Homeless Individuals,6476.0,northeast,State
2007,OH,Chronically Homeless Individuals,2308.0,midwest,State
2007,OK,Chronically Homeless Individuals,779.0,southwest,State
2007,OR,Chronically Homeless Individuals,2829.0,west,State
2007,PA,Chronically Homeless Individuals,1589.0,northeast,State
2007,PR,Chronically Homeless Individuals,2904.0,northeast,Territory
2007,RI,Chronically Homeless Individuals,134.0,northeast,State
2007,SC,Chronically Homeless Individuals,573.0,southeast,State
2007,SD,Chronically Homeless Individuals,104.0,midwest,State
2007,TN,Chronically Homeless Individuals,2767.0,southeast,State
2007,TX,Chronically Homeless Individuals,7931.0,southwest,State
2007,UT,Chronically Homeless Individuals,801.0,west,State
2007,VA,Chronically Homeless Individuals,1963.0,southeast,State
2007,VI,Chronically Homeless Individuals,487.0,northeast,Territory
2007,VT,Chronically Homeless Individuals,191.0,northeast,State
2007,WA,Chronically Homeless Individuals,2603.0,west,State
2007,WI,Chronically Homeless Individuals,689.0,midwest,State
2007,WV,Chronically Homeless Individuals,1151.0,southeast,State
2007,WY,Chronically Homeless Individuals,38.0,west,State
2007,Total,Chronically Homeless Individuals,119813.0,Total,
2007,AK,Sheltered Total Chronically Homeless Individuals,221.0,west,State
2007,AL,Sheltered Total Chronically Homeless Individuals,483.0,southeast,State
2007,AR,Sheltered Total Chronically Homeless Individuals,409.0,southeast,State
2007,AZ,Sheltered Total Chronically Homeless Individuals,650.0,southwest,State
2007,CA,Sheltered Total Chronically Homeless Individuals,5950.0,west,State
2007,CO,Sheltered Total Chronically Homeless Individuals,404.0,west,State
2007,CT,Sheltered Total Chronically Homeless Individuals,596.0,northeast,State
2007,DC,Sheltered Total Chronically Homeless Individuals,1439.0,southeast,State
2007,DE,Sheltered Total Chronically Homeless Individuals,76.0,southeast,State
2007,FL,Sheltered Total Chronically Homeless Individuals,1842.0,southeast,State
2007,GA,Sheltered Total Chronically Homeless Individuals,1108.0,southeast,State
2007,GU,Sheltered Total Chronically Homeless Individuals,0.0,west,Territory
2007,HI,Sheltered Total Chronically Homeless Individuals,132.0,west,State
2007,IA,Sheltered Total Chronically Homeless Individuals,225.0,midwest,State
2007,ID,Sheltered Total Chronically Homeless Individuals,37.0,west,State
2007,IL,Sheltered Total Chronically Homeless Individuals,1434.0,midwest,State
2007,IN,Sheltered Total Chronically Homeless Individuals,450.0,midwest,State
2007,KS,Sheltered Total Chronically Homeless Individuals,117.0,midwest,State
2007,KY,Sheltered Total Chronically Homeless Individuals,351.0,southeast,State
2007,LA,Sheltered Total Chronically Homeless Individuals,226.0,southeast,State
2007,MA,Sheltered Total Chronically Homeless Individuals,2056.0,northeast,State
2007,MD,Sheltered Total Chronically Homeless Individuals,749.0,southeast,State
2007,ME,Sheltered Total Chronically Homeless Individuals,67.0,northeast,State
2007,MI,Sheltered Total Chronically Homeless Individuals,927.0,midwest,State
2007,MN,Sheltered Total Chronically Homeless Individuals,967.0,midwest,State
2007,MO,Sheltered Total Chronically Homeless Individuals,917.0,midwest,State
2007,MS,Sheltered Total Chronically Homeless Individuals,169.0,southeast,State
2007,MT,Sheltered Total Chronically Homeless Individuals,35.0,west,State
2007,NC,Sheltered Total Chronically Homeless Individuals,846.0,southeast,State
2007,ND,Sheltered Total Chronically Homeless Individuals,71.0,midwest,State
2007,NE,Sheltered Total Chronically Homeless Individuals,486.0,midwest,State
2007,NH,Sheltered Total Chronically Homeless Individuals,263.0,northeast,State
2007,NJ,Sheltered Total Chronically Homeless Individuals,1582.0,northeast,State
2007,NM,Sheltered Total Chronically Homeless Individuals,245.0,southwest,State
2007,NV,Sheltered Total Chronically Homeless Individuals,191.0,west,State
2007,NY,Sheltered Total Chronically Homeless Individuals,2413.0,northeast,State
2007,OH,Sheltered Total Chronically Homeless Individuals,1601.0,midwest,State
2007,OK,Sheltered Total Chronically Homeless Individuals,395.0,southwest,State
2007,OR,Sheltered Total Chronically Homeless Individuals,1087.0,west,State
2007,PA,Sheltered Total Chronically Homeless Individuals,914.0,northeast,State
2007,PR,Sheltered Total Chronically Homeless Individuals,585.0,northeast,Territory
2007,RI,Sheltered Total Chronically Homeless Individuals,90.0,northeast,State
2007,SC,Sheltered Total Chronically Homeless Individuals,367.0,southeast,State
2007,SD,Sheltered Total Chronically Homeless Individuals,79.0,midwest,State
2007,TN,Sheltered Total Chronically Homeless Individuals,896.0,southeast,State
2007,TX,Sheltered Total Chronically Homeless Individuals,3290.0,southwest,State
2007,UT,Sheltered Total Chronically Homeless Individuals,488.0,west,State
2007,VA,Sheltered Total Chronically Homeless Individuals,923.0,southeast,State
2007,VI,Sheltered Total Chronically Homeless Individuals,0.0,northeast,Territory
2007,VT,Sheltered Total Chronically Homeless Individuals,60.0,northeast,State
2007,WA,Sheltered Total Chronically Homeless Individuals,1333.0,west,State
2007,WI,Sheltered Total Chronically Homeless Individuals,468.0,midwest,State
2007,WV,Sheltered Total Chronically Homeless Individuals,1058.0,southeast,State
2007,WY,Sheltered Total Chronically Homeless Individuals,0.0,west,State
2007,Total,Sheltered Total Chronically Homeless Individuals,41768.0,Total,
2007,AK,Unsheltered Chronically Homeless Individuals,57.0,west,State
2007,AL,Unsheltered Chronically Homeless Individuals,510.0,southeast,State
2007,AR,Unsheltered Chronically Homeless Individuals,443.0,southeast,State
2007,AZ,Unsheltered Chronically Homeless Individuals,2154.0,southwest,State
2007,CA,Unsheltered Chronically Homeless Individuals,34391.0,west,State
2007,CO,Unsheltered Chronically Homeless Individuals,1646.0,west,State
2007,CT,Unsheltered Chronically Homeless Individuals,427.0,northeast,State
2007,DC,Unsheltered Chronically Homeless Individuals,321.0,southeast,State
2007,DE,Unsheltered Chronically Homeless Individuals,74.0,southeast,State
2007,FL,Unsheltered Chronically Homeless Individuals,5621.0,southeast,State
2007,GA,Unsheltered Chronically Homeless Individuals,1376.0,southeast,State
2007,GU,Unsheltered Chronically Homeless Individuals,0.0,west,Territory
2007,HI,Unsheltered Chronically Homeless Individuals,646.0,west,State
2007,IA,Unsheltered Chronically Homeless Individuals,82.0,midwest,State
2007,ID,Unsheltered Chronically Homeless Individuals,58.0,west,State
