year,state,count_type,count
2008,NM,Sheltered Total Homeless Family Households,226
2008,NV,Sheltered Total Homeless Family Households,380
2008,NY,Sheltered Total Homeless Family Households,11084
2008,OH,Sheltered Total Homeless Family Households,1382
2008,OK,Sheltered Total Homeless Family Households,296
2008,OR,Sheltered Total Homeless Family Households,1573
2008,PA,Sheltered Total Homeless Family Households,2483
2008,PR,Sheltered Total Homeless Family Households,45
2008,RI,Sheltered Total Homeless Family Households,181
2008,SC,Sheltered Total Homeless Family Households,326
2008,SD,Sheltered Total Homeless Family Households,104
2008,TN,Sheltered Total Homeless Family Households,638
2008,TX,Sheltered Total Homeless Family Households,2910
2008,UT,Sheltered Total Homeless Family Households,456
2008,VA,Sheltered Total Homeless Family Households,1060
2008,VI,Sheltered Total Homeless Family Households,18
2008,VT,Sheltered Total Homeless Family Households,109
2008,WA,Sheltered Total Homeless Family Households,2770
2008,WI,Sheltered Total Homeless Family Households,1019
2008,WV,Sheltered Total Homeless Family Households,162
2008,WY,Sheltered Total Homeless Family Households,116
2008,Total,Sheltered Total Homeless Family Households,58649
2008,AK,Unsheltered Homeless Family Households,14
2008,AL,Unsheltered Homeless Family Households,107
2008,AR,Unsheltered Homeless Family Households,128
2008,AZ,Unsheltered Homeless Family Households,192
2008,CA,Unsheltered Homeless Family Households,3067
2008,CO,Unsheltered Homeless Family Households,1242
2008,CT,Unsheltered Homeless Family Households,7
2008,DC,Unsheltered Homeless Family Households,0
2008,DE,Unsheltered Homeless Family Households,0
2008,FL,Unsheltered Homeless Family Households,3505
2008,GA,Unsheltered Homeless Family Households,674
2008,GU,Unsheltered Homeless Family Households,106
2008,HI,Unsheltered Homeless Family Households,290
2008,IA,Unsheltered Homeless Family Households,25
2008,ID,Unsheltered Homeless Family Households,22
2008,IL,Unsheltered Homeless Family Households,165
2008,IN,Unsheltered Homeless Family Households,41
2008,KS,Unsheltered Homeless Family Households,13
2008,KY,Unsheltered Homeless Family Households,188
2008,LA,Unsheltered Homeless Family Households,248
2008,MA,Unsheltered Homeless Family Households,47
2008,MD,Unsheltered Homeless Family Households,538
2008,ME,Unsheltered Homeless Family Households,2
2008,MI,Unsheltered Homeless Family Households,1488
2008,MN,Unsheltered Homeless Family Households,95
2008,MO,Unsheltered Homeless Family Households,232
2008,MP,Unsheltered Homeless Family Households,
2008,MS,Unsheltered Homeless Family Households,3
2008,MT,Unsheltered Homeless Family Households,21
2008,NC,Unsheltered Homeless Family Households,344
2008,ND,Unsheltered Homeless Family Households,2
2008,NE,Unsheltered Homeless Family Households,160
2008,NH,Unsheltered Homeless Family Households,35
2008,NJ,Unsheltered Homeless Family Households,143
2008,NM,Unsheltered Homeless Family Households,141
2008,NV,Unsheltered Homeless Family Households,329
2008,NY,Unsheltered Homeless Family Households,48
2008,OH,Unsheltered Homeless Family Households,267
2008,OK,Unsheltered Homeless Family Households,81
2008,OR,Unsheltered Homeless Family Households,1371
2008,PA,Unsheltered Homeless Family Households,43
2008,PR,Unsheltered Homeless Family Households,46
2008,RI,Unsheltered Homeless Family Households,0
2008,SC,Unsheltered Homeless Family Households,129
2008,SD,Unsheltered Homeless Family Households,4
2008,TN,Unsheltered Homeless Family Households,245
2008,TX,Unsheltered Homeless Family Households,648
2008,UT,Unsheltered Homeless Family Households,0
2008,VA,Unsheltered Homeless Family Households,106
2008,VI,Unsheltered Homeless Family Households,0
2008,VT,Unsheltered Homeless Family Households,11
2008,WA,Unsheltered Homeless Family Households,353
2008,WI,Unsheltered Homeless Family Households,71
2008,WV,Unsheltered Homeless Family Households,37
2008,WY,Unsheltered Homeless Family Households,27
2008,Total,Unsheltered Homeless Family Households,17101
2008,AK,Chronically Homeless Individuals,439
2008,AL,Chronically Homeless Individuals,1052
2008,AR,Chronically Homeless Individuals,893
2008,AZ,Chronically Homeless Individuals,3097
2008,CA,Chronically Homeless Individuals,40254
2008,CO,Chronically Homeless Individuals,1082
2008,CT,Chronically Homeless Individuals,875
2008,DC,Chronically Homeless Individuals,2184
2008,DE,Chronically Homeless Individuals,248
2008,FL,Chronically Homeless Individuals,8578
2008,GA,Chronically Homeless Individuals,2671
2008,GU,Chronically Homeless Individuals,50
2008,HI,Chronically Homeless Individuals,778
2008,IA,Chronically Homeless Individuals,277
2008,ID,Chronically Homeless Individuals,46
2008,IL,Chronically Homeless Individuals,2557
2008,IN,Chronically Homeless Individuals,696
2008,KS,Chronically Homeless Individuals,177
2008,KY,Chronically Homeless Individuals,642
2008,LA,Chronically Homeless Individuals,613
2008,MA,Chronically Homeless Individuals,2352
2008,MD,Chronically Homeless Individuals,1489
2008,ME,Chronically Homeless Individuals,132
2008,MI,Chronically Homeless Individuals,2771
2008,MN,Chronically Homeless Individuals,1537
2008,MO,Chronically Homeless Individuals,1226
2008,MP,Chronically Homeless Individuals,
2008,MS,Chronically Homeless Individuals,877
2008,MT,Chronically Homeless Individuals,138
2008,NC,Chronically Homeless Individuals,1827
2008,ND,Chronically Homeless Individuals,51
2008,NE,Chronically Homeless Individuals,707
2008,NH,Chronically Homeless Individuals,437
2008,NJ,Chronically Homeless Individuals,1269
2008,NM,Chronically Homeless Individuals,711
2008,NV,Chronically Homeless Individuals,954
2008,NY,Chronically Homeless Individuals,5089
2008,OH,Chronically Homeless Individuals,2252
2008,OK,Chronically Homeless Individuals,561
2008,OR,Chronically Homeless Individuals,3346
2008,PA,Chronically Homeless Individuals,1622
2008,PR,Chronically Homeless Individuals,2917
2008,RI,Chronically Homeless Individuals,245
2008,SC,Chronically Homeless Individuals,743
2008,SD,Chronically Homeless Individuals,104
2008,TN,Chronically Homeless Individuals,3364
2008,TX,Chronically Homeless Individuals,8844
2008,UT,Chronically Homeless Individuals,702
2008,VA,Chronically Homeless Individuals,1678
2008,VI,Chronically Homeless Individuals,513
2008,VT,Chronically Homeless Individuals,234
2008,WA,Chronically Homeless Individuals,3073
2008,WI,Chronically Homeless Individuals,687
2008,WV,Chronically Homeless Individuals,387
2008,WY,Chronically Homeless Individuals,67
2008,Total,Chronically Homeless Individuals,120115
2008,AK,Sheltered Total Chronically Homeless Individuals,355
2008,AL,Sheltered Total Chronically Homeless Individuals,579
2008,AR,Sheltered Total Chronically Homeless Individuals,492
2008,AZ,Sheltered Total Chronically Homeless Individuals,1223
2008,CA,Sheltered Total Chronically Homeless Individuals,6206
2008,CO,Sheltered Total Chronically Homeless Individuals,449
2008,CT,Sheltered Total Chronically Homeless Individuals,578
2008,DC,Sheltered Total Chronically Homeless Individuals,1840
2008,DE,Sheltered Total Chronically Homeless Individuals,221
2008,FL,Sheltered Total Chronically Homeless Individuals,2555
2008,GA,Sheltered Total Chronically Homeless Individuals,1037
2008,GU,Sheltered Total Chronically Homeless Individuals,39
2008,HI,Sheltered Total Chronically Homeless Individuals,132
2008,IA,Sheltered Total Chronically Homeless Individuals,225
2008,ID,Sheltered Total Chronically Homeless Individuals,11
2008,IL,Sheltered Total Chronically Homeless Individuals,1436
2008,IN,Sheltered Total Chronically Homeless Individuals,249
2008,KS,Sheltered Total Chronically Homeless Individuals,132
2008,KY,Sheltered Total Chronically Homeless Individuals,380
2008,LA,Sheltered Total Chronically Homeless Individuals,177
2008,MA,Sheltered Total Chronically Homeless Individuals,1830
2008,MD,Sheltered Total Chronically Homeless Individuals,729
2008,ME,Sheltered Total Chronically Homeless Individuals,123
2008,MI,Sheltered Total Chronically Homeless Individuals,1084
2008,MN,Sheltered Total Chronically Homeless Individuals,1052
2008,MO,Sheltered Total Chronically Homeless Individuals,903
2008,MP,Sheltered Total Chronically Homeless Individuals,
2008,MS,Sheltered Total Chronically Homeless Individuals,417
2008,MT,Sheltered Total Chronically Homeless Individuals,46
2008,NC,Sheltered Total Chronically Homeless Individuals,964
2008,ND,Sheltered Total Chronically Homeless Individuals,50
2008,NE,Sheltered Total Chronically Homeless Individuals,627
2008,NH,Sheltered Total Chronically Homeless Individuals,297
2008,NJ,Sheltered Total Chronically Homeless Individuals,968
2008,NM,Sheltered Total Chronically Homeless Individuals,245
2008,NV,Sheltered Total Chronically Homeless Individuals,224
2008,NY,Sheltered Total Chronically Homeless Individuals,2071
2008,OH,Sheltered Total Chronically Homeless Individuals,1673
2008,OK,Sheltered Total Chronically Homeless Individuals,331
2008,OR,Sheltered Total Chronically Homeless Individuals,1502
2008,PA,Sheltered Total Chronically Homeless Individuals,859
2008,PR,Sheltered Total Chronically Homeless Individuals,1026
2008,RI,Sheltered Total Chronically Homeless Individuals,208
2008,SC,Sheltered Total Chronically Homeless Individuals,398
2008,SD,Sheltered Total Chronically Homeless Individuals,79
2008,TN,Sheltered Total Chronically Homeless Individuals,1438
2008,TX,Sheltered Total Chronically Homeless Individuals,3656
2008,UT,Sheltered Total Chronically Homeless Individuals,446
2008,VA,Sheltered Total Chronically Homeless Individuals,967
2008,VI,Sheltered Total Chronically Homeless Individuals,26
2008,VT,Sheltered Total Chronically Homeless Individuals,115
2008,WA,Sheltered Total Chronically Homeless Individuals,1974
2008,WI,Sheltered Total Chronically Homeless Individuals,480
2008,WV,Sheltered Total Chronically Homeless Individuals,264
2008,WY,Sheltered Total Chronically Homeless Individuals,30
2008,Total,Sheltered Total Chronically Homeless Individuals,45418
2008,AK,Unsheltered Chronically Homeless Individuals,84
2008,AL,Unsheltered Chronically Homeless Individuals,473
2008,AR,Unsheltered Chronically Homeless Individuals,401
2008,AZ,Unsheltered Chronically Homeless Individuals,1874
2008,CA,Unsheltered Chronically Homeless Individuals,34048
2008,CO,Unsheltered Chronically Homeless Individuals,633
2008,CT,Unsheltered Chronically Homeless Individuals,297
2008,DC,Unsheltered Chronically Homeless Individuals,344
2008,DE,Unsheltered Chronically Homeless Individuals,27
2008,FL,Unsheltered Chronically Homeless Individuals,6023
2008,GA,Unsheltered Chronically Homeless Individuals,1634
2008,GU,Unsheltered Chronically Homeless Individuals,11
2008,HI,Unsheltered Chronically Homeless Individuals,646
2008,IA,Unsheltered Chronically Homeless Individuals,52
2008,ID,Unsheltered Chronically Homeless Individuals,35
2008,IL,Unsheltered Chronically Homeless Individuals,1121
2008,IN,Unsheltered Chronically Homeless Individuals,447
2008,KS,Unsheltered Chronically Homeless Individuals,45
2008,KY,Unsheltered Chronically Homeless Individuals,262
2008,LA,Unsheltered Chronically Homeless Individuals,436
2008,MA,Unsheltered Chronically Homeless Individuals,522
2008,MD,Unsheltered Chronically Homeless Individuals,760
2008,ME,Unsheltered Chronically Homeless Individuals,9
2008,MI,Unsheltered Chronically Homeless Individuals,1687
2008,MN,Unsheltered Chronically Homeless Individuals,485
2008,MO,Unsheltered Chronically Homeless Individuals,323
2008,MP,Unsheltered Chronically Homeless Individuals,
2008,MS,Unsheltered Chronically Homeless Individuals,460
2008,MT,Unsheltered Chronically Homeless Individuals,92
2008,NC,Unsheltered Chronically Homeless Individuals,863
2008,ND,Unsheltered Chronically Homeless Individuals,1
2008,NE,Unsheltered Chronically Homeless Individuals,80
2008,NH,Unsheltered Chronically Homeless Individuals,140
2008,NJ,Unsheltered Chronically Homeless Individuals,301
2008,NM,Unsheltered Chronically Homeless Individuals,466
2008,NV,Unsheltered Chronically Homeless Individuals,730
2008,NY,Unsheltered Chronically Homeless Individuals,3018
2008,OH,Unsheltered Chronically Homeless Individuals,579
2008,OK,Unsheltered Chronically Homeless Individuals,230
2008,OR,Unsheltered Chronically Homeless Individuals,1844
2008,PA,Unsheltered Chronically Homeless Individuals,763
2008,PR,Unsheltered Chronically Homeless Individuals,1891
2008,RI,Unsheltered Chronically Homeless Individuals,37
2008,SC,Unsheltered Chronically Homeless Individuals,345
2008,SD,Unsheltered Chronically Homeless Individuals,25
2008,TN,Unsheltered Chronically Homeless Individuals,1926
2008,TX,Unsheltered Chronically Homeless Individuals,5188
2008,UT,Unsheltered Chronically Homeless Individuals,256
2008,VA,Unsheltered Chronically Homeless Individuals,711
2008,VI,Unsheltered Chronically Homeless Individuals,487
2008,VT,Unsheltered Chronically Homeless Individuals,119
2008,WA,Unsheltered Chronically Homeless Individuals,1099
2008,WI,Unsheltered Chronically Homeless Individuals,207
2008,WV,Unsheltered Chronically Homeless Individuals,123
2008,WY,Unsheltered Chronically Homeless Individuals,37
2008,Total,Unsheltered Chronically Homeless Individuals,74697
2008,AK,Homeless Veterans,218
2008,AL,Homeless Veterans,801
2008,AR,Homeless Veterans,235
2008,AZ,Homeless Veterans,736
2008,CA,Homeless Veterans,17276
2008,CO,Homeless Veterans,1608
2008,CT,Homeless Veterans,524
2008,DC,Homeless Veterans,667
2008,DE,Homeless Veterans,127
2008,FL,Homeless Veterans,5780
2008,GA,Homeless Veterans,3336
2008,GU,Homeless Veterans,3
2008,HI,Homeless Veterans,223
2008,IA,Homeless Veterans,284
2008,ID,Homeless Veterans,131
2008,IL,Homeless Veterans,1286
2008,IN,Homeless Veterans,535
2008,KS,Homeless Veterans,313
2008,KY,Homeless Veterans,1046
2008,LA,Homeless Veterans,432
2008,MA,Homeless Veterans,1302
2008,MD,Homeless Veterans,541
2008,ME,Homeless Veterans,89
2008,MI,Homeless Veterans,832
2008,MN,Homeless Veterans,595
2008,MO,Homeless Veterans,377
2008,MP,Homeless Veterans,
2008,MS,Homeless Veterans,197
2008,MT,Homeless Veterans,247
2008,NC,Homeless Veterans,1096
2008,ND,Homeless Veterans,78
2008,NE,Homeless Veterans,144
2008,NH,Homeless Veterans,208
2008,NJ,Homeless Veterans,847
2008,NM,Homeless Veterans,163
2008,NV,Homeless Veterans,1632
2008,NY,Homeless Veterans,4234
2008,OH,Homeless Veterans,1033
2008,OK,Homeless Veterans,354
2008,OR,Homeless Veterans,767
2008,PA,Homeless Veterans,1101
2008,PR,Homeless Veterans,157
2008,RI,Homeless Veterans,99
2008,SC,Homeless Veterans,475
2008,SD,Homeless Veterans,108
2008,TN,Homeless Veterans,903
2008,TX,Homeless Veterans,5982
2008,UT,Homeless Veterans,218
2008,VA,Homeless Veterans,898
2008,VI,Homeless Veterans,19
2008,VT,Homeless Veterans,32
2008,WA,Homeless Veterans,1330
2008,WI,Homeless Veterans,481
